Genuine Pair Comparisons
--------------------------------
File 1               | File 2               | Hamming Distance
081_1_1.jpg.mat      | 081_1_2.jpg.mat      | 0.2908
081_1_1.jpg.mat      | 081_2_2.jpg.mat      | 0.3301
081_1_1.jpg.mat      | 081_1_3.jpg.mat      | 0.3932
081_1_1.jpg.mat      | 081_2_3.jpg.mat      | 0.3707
081_1_1.jpg.mat      | 081_2_1.jpg.mat      | 0.3569
081_1_1.jpg.mat      | 081_2_4.jpg.mat      | 0.3655
081_1_2.jpg.mat      | 081_2_2.jpg.mat      | 0.3214
081_1_2.jpg.mat      | 081_1_3.jpg.mat      | 0.3260
081_1_2.jpg.mat      | 081_2_3.jpg.mat      | 0.3621
081_1_2.jpg.mat      | 081_2_1.jpg.mat      | 0.3246
081_1_2.jpg.mat      | 081_2_4.jpg.mat      | 0.2739
081_2_2.jpg.mat      | 081_1_3.jpg.mat      | 0.3138
081_2_2.jpg.mat      | 081_2_3.jpg.mat      | 0.2695
081_2_2.jpg.mat      | 081_2_1.jpg.mat      | 0.2847
081_2_2.jpg.mat      | 081_2_4.jpg.mat      | 0.3145
081_1_3.jpg.mat      | 081_2_3.jpg.mat      | 0.3069
081_1_3.jpg.mat      | 081_2_1.jpg.mat      | 0.3244
081_1_3.jpg.mat      | 081_2_4.jpg.mat      | 0.2978
081_2_3.jpg.mat      | 081_2_1.jpg.mat      | 0.3464
081_2_3.jpg.mat      | 081_2_4.jpg.mat      | 0.3643
081_2_1.jpg.mat      | 081_2_4.jpg.mat      | 0.3265
082_2_4.jpg.mat      | 082_2_1.jpg.mat      | 0.3528
082_2_4.jpg.mat      | 082_2_3.jpg.mat      | 0.3133
082_2_4.jpg.mat      | 082_1_1.jpg.mat      | 0.3043
082_2_4.jpg.mat      | 082_1_3.jpg.mat      | 0.2983
082_2_4.jpg.mat      | 082_2_2.jpg.mat      | 0.3583
082_2_4.jpg.mat      | 082_1_2.jpg.mat      | 0.3329
082_2_1.jpg.mat      | 082_2_3.jpg.mat      | 0.2957
082_2_1.jpg.mat      | 082_1_1.jpg.mat      | 0.3258
082_2_1.jpg.mat      | 082_1_3.jpg.mat      | 0.3089
082_2_1.jpg.mat      | 082_2_2.jpg.mat      | 0.3164
082_2_1.jpg.mat      | 082_1_2.jpg.mat      | 0.3310
082_2_3.jpg.mat      | 082_1_1.jpg.mat      | 0.3201
082_2_3.jpg.mat      | 082_1_3.jpg.mat      | 0.2693
082_2_3.jpg.mat      | 082_2_2.jpg.mat      | 0.3229
082_2_3.jpg.mat      | 082_1_2.jpg.mat      | 0.3196
082_1_1.jpg.mat      | 082_1_3.jpg.mat      | 0.2605
082_1_1.jpg.mat      | 082_2_2.jpg.mat      | 0.3289
082_1_1.jpg.mat      | 082_1_2.jpg.mat      | 0.2513
082_1_3.jpg.mat      | 082_2_2.jpg.mat      | 0.3138
082_1_3.jpg.mat      | 082_1_2.jpg.mat      | 0.3137
082_2_2.jpg.mat      | 082_1_2.jpg.mat      | 0.3408
083_2_1.jpg.mat      | 083_1_3.jpg.mat      | 0.3316
083_2_1.jpg.mat      | 083_2_3.jpg.mat      | 0.3242
083_2_1.jpg.mat      | 083_1_2.jpg.mat      | 0.3055
083_2_1.jpg.mat      | 083_2_2.jpg.mat      | 0.3099
083_2_1.jpg.mat      | 083_1_1.jpg.mat      | 0.3070
083_2_1.jpg.mat      | 083_2_4.jpg.mat      | 0.3233
083_1_3.jpg.mat      | 083_2_3.jpg.mat      | 0.2486
083_1_3.jpg.mat      | 083_1_2.jpg.mat      | 0.2541
083_1_3.jpg.mat      | 083_2_2.jpg.mat      | 0.2832
083_1_3.jpg.mat      | 083_1_1.jpg.mat      | 0.2858
083_1_3.jpg.mat      | 083_2_4.jpg.mat      | 0.2799
083_2_3.jpg.mat      | 083_1_2.jpg.mat      | 0.2481
083_2_3.jpg.mat      | 083_2_2.jpg.mat      | 0.2641
083_2_3.jpg.mat      | 083_1_1.jpg.mat      | 0.2897
083_2_3.jpg.mat      | 083_2_4.jpg.mat      | 0.2386
083_1_2.jpg.mat      | 083_2_2.jpg.mat      | 0.2546
083_1_2.jpg.mat      | 083_1_1.jpg.mat      | 0.2772
083_1_2.jpg.mat      | 083_2_4.jpg.mat      | 0.2702
083_2_2.jpg.mat      | 083_1_1.jpg.mat      | 0.2981
083_2_2.jpg.mat      | 083_2_4.jpg.mat      | 0.2553
083_1_1.jpg.mat      | 083_2_4.jpg.mat      | 0.2974
084_1_2.jpg.mat      | 084_1_1.jpg.mat      | 0.2616
084_1_2.jpg.mat      | 084_1_3.jpg.mat      | 0.1915
084_1_2.jpg.mat      | 084_2_2.jpg.mat      | 0.2667
084_1_2.jpg.mat      | 084_2_1.jpg.mat      | 0.2460
084_1_2.jpg.mat      | 084_2_4.jpg.mat      | 0.2755
084_1_2.jpg.mat      | 084_2_3.jpg.mat      | 0.2882
084_1_1.jpg.mat      | 084_1_3.jpg.mat      | 0.2608
084_1_1.jpg.mat      | 084_2_2.jpg.mat      | 0.2416
084_1_1.jpg.mat      | 084_2_1.jpg.mat      | 0.2322
084_1_1.jpg.mat      | 084_2_4.jpg.mat      | 0.2122
084_1_1.jpg.mat      | 084_2_3.jpg.mat      | 0.2213
084_1_3.jpg.mat      | 084_2_2.jpg.mat      | 0.2678
084_1_3.jpg.mat      | 084_2_1.jpg.mat      | 0.2675
084_1_3.jpg.mat      | 084_2_4.jpg.mat      | 0.2722
084_1_3.jpg.mat      | 084_2_3.jpg.mat      | 0.2929
084_2_2.jpg.mat      | 084_2_1.jpg.mat      | 0.2336
084_2_2.jpg.mat      | 084_2_4.jpg.mat      | 0.2397
084_2_2.jpg.mat      | 084_2_3.jpg.mat      | 0.2385
084_2_1.jpg.mat      | 084_2_4.jpg.mat      | 0.2507
084_2_1.jpg.mat      | 084_2_3.jpg.mat      | 0.2404
084_2_4.jpg.mat      | 084_2_3.jpg.mat      | 0.2395
085_2_3.jpg.mat      | 085_1_1.jpg.mat      | 0.3231
085_2_3.jpg.mat      | 085_2_1.jpg.mat      | 0.3219
085_2_3.jpg.mat      | 085_1_2.jpg.mat      | 0.2891
085_2_3.jpg.mat      | 085_1_3.jpg.mat      | 0.3049
085_2_3.jpg.mat      | 085_2_2.jpg.mat      | 0.2662
085_2_3.jpg.mat      | 085_2_4.jpg.mat      | 0.2848
085_1_1.jpg.mat      | 085_2_1.jpg.mat      | 0.2162
085_1_1.jpg.mat      | 085_1_2.jpg.mat      | 0.2735
085_1_1.jpg.mat      | 085_1_3.jpg.mat      | 0.2931
085_1_1.jpg.mat      | 085_2_2.jpg.mat      | 0.2815
085_1_1.jpg.mat      | 085_2_4.jpg.mat      | 0.2324
085_2_1.jpg.mat      | 085_1_2.jpg.mat      | 0.2615
085_2_1.jpg.mat      | 085_1_3.jpg.mat      | 0.2607
085_2_1.jpg.mat      | 085_2_2.jpg.mat      | 0.2544
085_2_1.jpg.mat      | 085_2_4.jpg.mat      | 0.2178
085_1_2.jpg.mat      | 085_1_3.jpg.mat      | 0.2258
085_1_2.jpg.mat      | 085_2_2.jpg.mat      | 0.2698
085_1_2.jpg.mat      | 085_2_4.jpg.mat      | 0.2338
085_1_3.jpg.mat      | 085_2_2.jpg.mat      | 0.2639
085_1_3.jpg.mat      | 085_2_4.jpg.mat      | 0.2458
085_2_2.jpg.mat      | 085_2_4.jpg.mat      | 0.2352
086_2_2.jpg.mat      | 086_1_1.jpg.mat      | 0.3754
086_2_2.jpg.mat      | 086_2_4.jpg.mat      | 0.3175
086_2_2.jpg.mat      | 086_1_3.jpg.mat      | 0.2995
086_2_2.jpg.mat      | 086_1_2.jpg.mat      | 0.4126
086_2_2.jpg.mat      | 086_2_3.jpg.mat      | 0.3218
086_2_2.jpg.mat      | 086_2_1.jpg.mat      | 0.2497
086_1_1.jpg.mat      | 086_2_4.jpg.mat      | 0.3243
086_1_1.jpg.mat      | 086_1_3.jpg.mat      | 0.3735
086_1_1.jpg.mat      | 086_1_2.jpg.mat      | 0.4273
086_1_1.jpg.mat      | 086_2_3.jpg.mat      | 0.3978
086_1_1.jpg.mat      | 086_2_1.jpg.mat      | 0.3593
086_2_4.jpg.mat      | 086_1_3.jpg.mat      | 0.3025
086_2_4.jpg.mat      | 086_1_2.jpg.mat      | 0.3858
086_2_4.jpg.mat      | 086_2_3.jpg.mat      | 0.2985
086_2_4.jpg.mat      | 086_2_1.jpg.mat      | 0.2736
086_1_3.jpg.mat      | 086_1_2.jpg.mat      | 0.2834
086_1_3.jpg.mat      | 086_2_3.jpg.mat      | 0.2247
086_1_3.jpg.mat      | 086_2_1.jpg.mat      | 0.2398
086_1_2.jpg.mat      | 086_2_3.jpg.mat      | 0.3000
086_1_2.jpg.mat      | 086_2_1.jpg.mat      | 0.3835
086_2_3.jpg.mat      | 086_2_1.jpg.mat      | 0.2772
087_2_2.jpg.mat      | 087_1_3.jpg.mat      | 0.2596
087_2_2.jpg.mat      | 087_2_3.jpg.mat      | 0.2456
087_2_2.jpg.mat      | 087_1_1.jpg.mat      | 0.2968
087_2_2.jpg.mat      | 087_2_1.jpg.mat      | 0.2741
087_2_2.jpg.mat      | 087_1_2.jpg.mat      | 0.2726
087_2_2.jpg.mat      | 087_2_4.jpg.mat      | 0.2537
087_1_3.jpg.mat      | 087_2_3.jpg.mat      | 0.3148
087_1_3.jpg.mat      | 087_1_1.jpg.mat      | 0.2939
087_1_3.jpg.mat      | 087_2_1.jpg.mat      | 0.2567
087_1_3.jpg.mat      | 087_1_2.jpg.mat      | 0.2998
087_1_3.jpg.mat      | 087_2_4.jpg.mat      | 0.2887
087_2_3.jpg.mat      | 087_1_1.jpg.mat      | 0.3580
087_2_3.jpg.mat      | 087_2_1.jpg.mat      | 0.3155
087_2_3.jpg.mat      | 087_1_2.jpg.mat      | 0.2912
087_2_3.jpg.mat      | 087_2_4.jpg.mat      | 0.2842
087_1_1.jpg.mat      | 087_2_1.jpg.mat      | 0.3040
087_1_1.jpg.mat      | 087_1_2.jpg.mat      | 0.3303
087_1_1.jpg.mat      | 087_2_4.jpg.mat      | 0.3260
087_2_1.jpg.mat      | 087_1_2.jpg.mat      | 0.2733
087_2_1.jpg.mat      | 087_2_4.jpg.mat      | 0.2694
087_1_2.jpg.mat      | 087_2_4.jpg.mat      | 0.2750
088_2_1.jpg.mat      | 088_1_3.jpg.mat      | 0.3070
088_2_1.jpg.mat      | 088_2_4.jpg.mat      | 0.2621
088_2_1.jpg.mat      | 088_1_2.jpg.mat      | 0.2477
088_2_1.jpg.mat      | 088_2_2.jpg.mat      | 0.2583
088_2_1.jpg.mat      | 088_1_1.jpg.mat      | 0.2560
088_2_1.jpg.mat      | 088_2_3.jpg.mat      | 0.2694
088_1_3.jpg.mat      | 088_2_4.jpg.mat      | 0.2906
088_1_3.jpg.mat      | 088_1_2.jpg.mat      | 0.2958
088_1_3.jpg.mat      | 088_2_2.jpg.mat      | 0.2320
088_1_3.jpg.mat      | 088_1_1.jpg.mat      | 0.2740
088_1_3.jpg.mat      | 088_2_3.jpg.mat      | 0.2287
088_2_4.jpg.mat      | 088_1_2.jpg.mat      | 0.2306
088_2_4.jpg.mat      | 088_2_2.jpg.mat      | 0.2579
088_2_4.jpg.mat      | 088_1_1.jpg.mat      | 0.2642
088_2_4.jpg.mat      | 088_2_3.jpg.mat      | 0.2524
088_1_2.jpg.mat      | 088_2_2.jpg.mat      | 0.2708
088_1_2.jpg.mat      | 088_1_1.jpg.mat      | 0.2636
088_1_2.jpg.mat      | 088_2_3.jpg.mat      | 0.2856
088_2_2.jpg.mat      | 088_1_1.jpg.mat      | 0.2474
088_2_2.jpg.mat      | 088_2_3.jpg.mat      | 0.2078
088_1_1.jpg.mat      | 088_2_3.jpg.mat      | 0.2579
089_2_1.jpg.mat      | 089_2_3.jpg.mat      | 0.3111
089_2_1.jpg.mat      | 089_1_1.jpg.mat      | 0.3687
089_2_1.jpg.mat      | 089_2_2.jpg.mat      | 0.3332
089_2_1.jpg.mat      | 089_2_4.jpg.mat      | 0.3243
089_2_1.jpg.mat      | 089_1_3.jpg.mat      | 0.2868
089_2_1.jpg.mat      | 089_1_2.jpg.mat      | 0.3357
089_2_3.jpg.mat      | 089_1_1.jpg.mat      | 0.3937
089_2_3.jpg.mat      | 089_2_2.jpg.mat      | 0.3097
089_2_3.jpg.mat      | 089_2_4.jpg.mat      | 0.3348
089_2_3.jpg.mat      | 089_1_3.jpg.mat      | 0.2956
089_2_3.jpg.mat      | 089_1_2.jpg.mat      | 0.3199
089_1_1.jpg.mat      | 089_2_2.jpg.mat      | 0.3715
089_1_1.jpg.mat      | 089_2_4.jpg.mat      | 0.4286
089_1_1.jpg.mat      | 089_1_3.jpg.mat      | 0.3719
089_1_1.jpg.mat      | 089_1_2.jpg.mat      | 0.3675
089_2_2.jpg.mat      | 089_2_4.jpg.mat      | 0.3428
089_2_2.jpg.mat      | 089_1_3.jpg.mat      | 0.3057
089_2_2.jpg.mat      | 089_1_2.jpg.mat      | 0.3010
089_2_4.jpg.mat      | 089_1_3.jpg.mat      | 0.3131
089_2_4.jpg.mat      | 089_1_2.jpg.mat      | 0.3416
089_1_3.jpg.mat      | 089_1_2.jpg.mat      | 0.3160
090_1_2.jpg.mat      | 090_2_1.jpg.mat      | 0.3825
092_2_4.jpg.mat      | 092_1_1.jpg.mat      | 0.3122
092_2_4.jpg.mat      | 092_2_3.jpg.mat      | 0.2544
092_2_4.jpg.mat      | 092_2_2.jpg.mat      | 0.2293
092_2_4.jpg.mat      | 092_1_2.jpg.mat      | 0.3274
092_2_4.jpg.mat      | 092_1_3.jpg.mat      | 0.2594
092_2_4.jpg.mat      | 092_2_1.jpg.mat      | 0.2589
092_1_1.jpg.mat      | 092_2_3.jpg.mat      | 0.3241
092_1_1.jpg.mat      | 092_2_2.jpg.mat      | 0.3127
092_1_1.jpg.mat      | 092_1_2.jpg.mat      | 0.4009
092_1_1.jpg.mat      | 092_1_3.jpg.mat      | 0.3205
092_1_1.jpg.mat      | 092_2_1.jpg.mat      | 0.3316
092_2_3.jpg.mat      | 092_2_2.jpg.mat      | 0.2730
092_2_3.jpg.mat      | 092_1_2.jpg.mat      | 0.3241
092_2_3.jpg.mat      | 092_1_3.jpg.mat      | 0.2627
092_2_3.jpg.mat      | 092_2_1.jpg.mat      | 0.2595
092_2_2.jpg.mat      | 092_1_2.jpg.mat      | 0.3184
092_2_2.jpg.mat      | 092_1_3.jpg.mat      | 0.2641
092_2_2.jpg.mat      | 092_2_1.jpg.mat      | 0.2213
092_1_2.jpg.mat      | 092_1_3.jpg.mat      | 0.3314
092_1_2.jpg.mat      | 092_2_1.jpg.mat      | 0.3234
092_1_3.jpg.mat      | 092_2_1.jpg.mat      | 0.2664
093_2_1.jpg.mat      | 093_2_4.jpg.mat      | 0.2882
093_2_1.jpg.mat      | 093_1_2.jpg.mat      | 0.2425
093_2_1.jpg.mat      | 093_1_3.jpg.mat      | 0.2387
093_2_1.jpg.mat      | 093_2_2.jpg.mat      | 0.2306
093_2_1.jpg.mat      | 093_1_1.jpg.mat      | 0.2470
093_2_1.jpg.mat      | 093_2_3.jpg.mat      | 0.2521
093_2_4.jpg.mat      | 093_1_2.jpg.mat      | 0.2763
093_2_4.jpg.mat      | 093_1_3.jpg.mat      | 0.3155
093_2_4.jpg.mat      | 093_2_2.jpg.mat      | 0.2380
093_2_4.jpg.mat      | 093_1_1.jpg.mat      | 0.3170
093_2_4.jpg.mat      | 093_2_3.jpg.mat      | 0.3065
093_1_2.jpg.mat      | 093_1_3.jpg.mat      | 0.2193
093_1_2.jpg.mat      | 093_2_2.jpg.mat      | 0.2197
093_1_2.jpg.mat      | 093_1_1.jpg.mat      | 0.2388
093_1_2.jpg.mat      | 093_2_3.jpg.mat      | 0.2437
093_1_3.jpg.mat      | 093_2_2.jpg.mat      | 0.2367
093_1_3.jpg.mat      | 093_1_1.jpg.mat      | 0.2179
093_1_3.jpg.mat      | 093_2_3.jpg.mat      | 0.2510
093_2_2.jpg.mat      | 093_1_1.jpg.mat      | 0.2477
093_2_2.jpg.mat      | 093_2_3.jpg.mat      | 0.2364
093_1_1.jpg.mat      | 093_2_3.jpg.mat      | 0.2702
094_1_3.jpg.mat      | 094_2_3.jpg.mat      | 0.3789
094_1_3.jpg.mat      | 094_1_1.jpg.mat      | 0.3301
094_1_3.jpg.mat      | 094_2_2.jpg.mat      | 0.3407
094_1_3.jpg.mat      | 094_2_4.jpg.mat      | 0.3134
094_1_3.jpg.mat      | 094_1_2.jpg.mat      | 0.3402
094_1_3.jpg.mat      | 094_2_1.jpg.mat      | 0.3332
094_2_3.jpg.mat      | 094_1_1.jpg.mat      | 0.3625
094_2_3.jpg.mat      | 094_2_2.jpg.mat      | 0.3274
094_2_3.jpg.mat      | 094_2_4.jpg.mat      | 0.3221
094_2_3.jpg.mat      | 094_1_2.jpg.mat      | 0.4170
094_2_3.jpg.mat      | 094_2_1.jpg.mat      | 0.4119
094_1_1.jpg.mat      | 094_2_2.jpg.mat      | 0.3421
094_1_1.jpg.mat      | 094_2_4.jpg.mat      | 0.3322
094_1_1.jpg.mat      | 094_1_2.jpg.mat      | 0.3859
094_1_1.jpg.mat      | 094_2_1.jpg.mat      | 0.3288
094_2_2.jpg.mat      | 094_2_4.jpg.mat      | 0.3173
094_2_2.jpg.mat      | 094_1_2.jpg.mat      | 0.3984
094_2_2.jpg.mat      | 094_2_1.jpg.mat      | 0.3597
094_2_4.jpg.mat      | 094_1_2.jpg.mat      | 0.3867
094_2_4.jpg.mat      | 094_2_1.jpg.mat      | 0.3503
094_1_2.jpg.mat      | 094_2_1.jpg.mat      | 0.3965
095_1_2.jpg.mat      | 095_2_2.jpg.mat      | 0.4155
095_1_2.jpg.mat      | 095_2_4.jpg.mat      | 0.2887
095_1_2.jpg.mat      | 095_1_3.jpg.mat      | 0.3709
095_1_2.jpg.mat      | 095_2_3.jpg.mat      | 0.3601
095_1_2.jpg.mat      | 095_2_1.jpg.mat      | 0.2723
095_1_2.jpg.mat      | 095_1_1.jpg.mat      | 0.2898
095_2_2.jpg.mat      | 095_2_4.jpg.mat      | 0.4068
095_2_2.jpg.mat      | 095_1_3.jpg.mat      | 0.4277
095_2_2.jpg.mat      | 095_2_3.jpg.mat      | 0.4605
095_2_2.jpg.mat      | 095_2_1.jpg.mat      | 0.4240
095_2_2.jpg.mat      | 095_1_1.jpg.mat      | 0.4326
095_2_4.jpg.mat      | 095_1_3.jpg.mat      | 0.3944
095_2_4.jpg.mat      | 095_2_3.jpg.mat      | 0.3846
095_2_4.jpg.mat      | 095_2_1.jpg.mat      | 0.2778
095_2_4.jpg.mat      | 095_1_1.jpg.mat      | 0.3125
095_1_3.jpg.mat      | 095_2_3.jpg.mat      | 0.3467
095_1_3.jpg.mat      | 095_2_1.jpg.mat      | 0.3605
095_1_3.jpg.mat      | 095_1_1.jpg.mat      | 0.3700
095_2_3.jpg.mat      | 095_2_1.jpg.mat      | 0.3382
095_2_3.jpg.mat      | 095_1_1.jpg.mat      | 0.3518
095_2_1.jpg.mat      | 095_1_1.jpg.mat      | 0.3060
096_2_3.jpg.mat      | 096_2_2.jpg.mat      | 0.3089
096_2_3.jpg.mat      | 096_1_1.jpg.mat      | 0.3491
096_2_3.jpg.mat      | 096_1_2.jpg.mat      | 0.2491
096_2_3.jpg.mat      | 096_1_3.jpg.mat      | 0.2997
096_2_3.jpg.mat      | 096_2_1.jpg.mat      | 0.2894
096_2_3.jpg.mat      | 096_2_4.jpg.mat      | 0.2348
096_2_2.jpg.mat      | 096_1_1.jpg.mat      | 0.3484
096_2_2.jpg.mat      | 096_1_2.jpg.mat      | 0.2794
096_2_2.jpg.mat      | 096_1_3.jpg.mat      | 0.2544
096_2_2.jpg.mat      | 096_2_1.jpg.mat      | 0.2253
096_2_2.jpg.mat      | 096_2_4.jpg.mat      | 0.2745
096_1_1.jpg.mat      | 096_1_2.jpg.mat      | 0.3558
096_1_1.jpg.mat      | 096_1_3.jpg.mat      | 0.3838
096_1_1.jpg.mat      | 096_2_1.jpg.mat      | 0.3224
096_1_1.jpg.mat      | 096_2_4.jpg.mat      | 0.3512
096_1_2.jpg.mat      | 096_1_3.jpg.mat      | 0.3089
096_1_2.jpg.mat      | 096_2_1.jpg.mat      | 0.2638
096_1_2.jpg.mat      | 096_2_4.jpg.mat      | 0.2101
096_1_3.jpg.mat      | 096_2_1.jpg.mat      | 0.2683
096_1_3.jpg.mat      | 096_2_4.jpg.mat      | 0.2977
096_2_1.jpg.mat      | 096_2_4.jpg.mat      | 0.2595
097_1_2.jpg.mat      | 097_1_1.jpg.mat      | 0.3311
097_1_2.jpg.mat      | 097_2_2.jpg.mat      | 0.2946
097_1_2.jpg.mat      | 097_2_1.jpg.mat      | 0.3587
097_1_2.jpg.mat      | 097_1_3.jpg.mat      | 0.3181
097_1_2.jpg.mat      | 097_2_4.jpg.mat      | 0.3545
097_1_2.jpg.mat      | 097_2_3.jpg.mat      | 0.3249
097_1_1.jpg.mat      | 097_2_2.jpg.mat      | 0.3292
097_1_1.jpg.mat      | 097_2_1.jpg.mat      | 0.2742
097_1_1.jpg.mat      | 097_1_3.jpg.mat      | 0.2752
097_1_1.jpg.mat      | 097_2_4.jpg.mat      | 0.3261
097_1_1.jpg.mat      | 097_2_3.jpg.mat      | 0.2291
097_2_2.jpg.mat      | 097_2_1.jpg.mat      | 0.3414
097_2_2.jpg.mat      | 097_1_3.jpg.mat      | 0.3073
097_2_2.jpg.mat      | 097_2_4.jpg.mat      | 0.3312
097_2_2.jpg.mat      | 097_2_3.jpg.mat      | 0.3258
097_2_1.jpg.mat      | 097_1_3.jpg.mat      | 0.2936
097_2_1.jpg.mat      | 097_2_4.jpg.mat      | 0.3525
097_2_1.jpg.mat      | 097_2_3.jpg.mat      | 0.3013
097_1_3.jpg.mat      | 097_2_4.jpg.mat      | 0.3272
097_1_3.jpg.mat      | 097_2_3.jpg.mat      | 0.2664
097_2_4.jpg.mat      | 097_2_3.jpg.mat      | 0.2965
098_1_1.jpg.mat      | 098_2_1.jpg.mat      | 0.3425
098_1_1.jpg.mat      | 098_2_3.jpg.mat      | 0.3788
098_1_1.jpg.mat      | 098_1_3.jpg.mat      | 0.4092
098_1_1.jpg.mat      | 098_1_2.jpg.mat      | 0.3031
098_1_1.jpg.mat      | 098_2_4.jpg.mat      | 0.3194
098_1_1.jpg.mat      | 098_2_2.jpg.mat      | 0.3563
098_2_1.jpg.mat      | 098_2_3.jpg.mat      | 0.4113
098_2_1.jpg.mat      | 098_1_3.jpg.mat      | 0.4129
098_2_1.jpg.mat      | 098_1_2.jpg.mat      | 0.3652
098_2_1.jpg.mat      | 098_2_4.jpg.mat      | 0.3553
098_2_1.jpg.mat      | 098_2_2.jpg.mat      | 0.3689
098_2_3.jpg.mat      | 098_1_3.jpg.mat      | 0.4286
098_2_3.jpg.mat      | 098_1_2.jpg.mat      | 0.3829
098_2_3.jpg.mat      | 098_2_4.jpg.mat      | 0.3668
098_2_3.jpg.mat      | 098_2_2.jpg.mat      | 0.4227
098_1_3.jpg.mat      | 098_1_2.jpg.mat      | 0.4357
098_1_3.jpg.mat      | 098_2_4.jpg.mat      | 0.4003
098_1_3.jpg.mat      | 098_2_2.jpg.mat      | 0.4750
098_1_2.jpg.mat      | 098_2_4.jpg.mat      | 0.3591
098_1_2.jpg.mat      | 098_2_2.jpg.mat      | 0.3504
098_2_4.jpg.mat      | 098_2_2.jpg.mat      | 0.4156
099_2_4.jpg.mat      | 099_2_3.jpg.mat      | 0.2439
099_2_4.jpg.mat      | 099_1_1.jpg.mat      | 0.3522
099_2_4.jpg.mat      | 099_1_3.jpg.mat      | 0.3502
099_2_4.jpg.mat      | 099_2_2.jpg.mat      | 0.2491
099_2_4.jpg.mat      | 099_2_1.jpg.mat      | 0.3856
099_2_4.jpg.mat      | 099_1_2.jpg.mat      | 0.3587
099_2_3.jpg.mat      | 099_1_1.jpg.mat      | 0.3190
099_2_3.jpg.mat      | 099_1_3.jpg.mat      | 0.3284
099_2_3.jpg.mat      | 099_2_2.jpg.mat      | 0.2677
099_2_3.jpg.mat      | 099_2_1.jpg.mat      | 0.3517
099_2_3.jpg.mat      | 099_1_2.jpg.mat      | 0.2951
099_1_1.jpg.mat      | 099_1_3.jpg.mat      | 0.2969
099_1_1.jpg.mat      | 099_2_2.jpg.mat      | 0.3332
099_1_1.jpg.mat      | 099_2_1.jpg.mat      | 0.3823
099_1_1.jpg.mat      | 099_1_2.jpg.mat      | 0.3028
099_1_3.jpg.mat      | 099_2_2.jpg.mat      | 0.3165
099_1_3.jpg.mat      | 099_2_1.jpg.mat      | 0.3260
099_1_3.jpg.mat      | 099_1_2.jpg.mat      | 0.2957
099_2_2.jpg.mat      | 099_2_1.jpg.mat      | 0.3679
099_2_2.jpg.mat      | 099_1_2.jpg.mat      | 0.3126
099_2_1.jpg.mat      | 099_1_2.jpg.mat      | 0.3510
100_1_3.jpg.mat      | 100_1_1.jpg.mat      | 0.3546
100_1_3.jpg.mat      | 100_2_2.jpg.mat      | 0.2909
100_1_3.jpg.mat      | 100_2_4.jpg.mat      | 0.3240
100_1_3.jpg.mat      | 100_2_1.jpg.mat      | 0.2698
100_1_3.jpg.mat      | 100_2_3.jpg.mat      | 0.2564
100_1_3.jpg.mat      | 100_1_2.jpg.mat      | 0.3194
100_1_1.jpg.mat      | 100_2_2.jpg.mat      | 0.3483
100_1_1.jpg.mat      | 100_2_4.jpg.mat      | 0.3611
100_1_1.jpg.mat      | 100_2_1.jpg.mat      | 0.3832
100_1_1.jpg.mat      | 100_2_3.jpg.mat      | 0.3506
100_1_1.jpg.mat      | 100_1_2.jpg.mat      | 0.3520
100_2_2.jpg.mat      | 100_2_4.jpg.mat      | 0.2774
100_2_2.jpg.mat      | 100_2_1.jpg.mat      | 0.3389
100_2_2.jpg.mat      | 100_2_3.jpg.mat      | 0.2899
100_2_2.jpg.mat      | 100_1_2.jpg.mat      | 0.2858
100_2_4.jpg.mat      | 100_2_1.jpg.mat      | 0.3250
100_2_4.jpg.mat      | 100_2_3.jpg.mat      | 0.3250
100_2_4.jpg.mat      | 100_1_2.jpg.mat      | 0.3094
100_2_1.jpg.mat      | 100_2_3.jpg.mat      | 0.2838
100_2_1.jpg.mat      | 100_1_2.jpg.mat      | 0.3444
100_2_3.jpg.mat      | 100_1_2.jpg.mat      | 0.3202
101_1_1.jpg.mat      | 101_1_3.jpg.mat      | 0.3705
101_1_1.jpg.mat      | 101_1_2.jpg.mat      | 0.3182
101_1_1.jpg.mat      | 101_2_3.jpg.mat      | 0.3942
101_1_1.jpg.mat      | 101_2_2.jpg.mat      | 0.3600
101_1_1.jpg.mat      | 101_2_4.jpg.mat      | 0.3642
101_1_1.jpg.mat      | 101_2_1.jpg.mat      | 0.4090
101_1_3.jpg.mat      | 101_1_2.jpg.mat      | 0.3868
101_1_3.jpg.mat      | 101_2_3.jpg.mat      | 0.4631
101_1_3.jpg.mat      | 101_2_2.jpg.mat      | 0.3520
101_1_3.jpg.mat      | 101_2_4.jpg.mat      | 0.3321
101_1_3.jpg.mat      | 101_2_1.jpg.mat      | 0.4432
101_1_2.jpg.mat      | 101_2_3.jpg.mat      | 0.4257
101_1_2.jpg.mat      | 101_2_2.jpg.mat      | 0.3137
101_1_2.jpg.mat      | 101_2_4.jpg.mat      | 0.4006
101_1_2.jpg.mat      | 101_2_1.jpg.mat      | 0.4201
101_2_3.jpg.mat      | 101_2_2.jpg.mat      | 0.4096
101_2_3.jpg.mat      | 101_2_4.jpg.mat      | 0.4019
101_2_3.jpg.mat      | 101_2_1.jpg.mat      | 0.3582
101_2_2.jpg.mat      | 101_2_4.jpg.mat      | 0.3695
